Id,SalePrice
1631,212175.85852774733
1632,224270.7194755132
1633,186489.10872282798
1634,189666.9247482029
1635,196197.65068820165
1636,161119.48344888794
1637,192463.8498584798
1638,212409.63300424977
1639,176159.46614059596
1640,264963.2691026444
1641,183200.4939999195
1642,265175.45725778537
1643,229305.6386947916
1644,235359.9639345362
1645,244478.1387154007
1646,166136.83362339565
1647,157507.82310016477
1648,135891.33085299592
1649,145915.8081202798
1650,106459.28008485725
1651,108169.27270626015
1652,102936.93181910069
1653,99809.64509850327
1654,146479.29196541384
1655,141319.6373983859
1656,135069.9611585067
1657,147050.7263799262
1658,148134.56325759867
1659,107159.75970796123
1660,143519.70648893598
1661,408246.24806167
1662,333295.2627343583
1663,360697.4670442053
1664,410043.6661275079
1665,313789.7675958149
1666,298047.3890865963
1667,340137.86726750963
1668,347820.0581204976
1669,308821.86471889494
1670,338456.9567507643
1671,258399.50120449462
1672,372699.03302300745
1673,289807.0107747215
1674,251438.462994311
1675,205287.11999383173
1676,206494.2621139947
1677,212689.06305790367
1678,412520.99303138687
1679,338701.4934749763
1680,310542.1101409941
1681,272215.2020863426
1682,287051.2283851439
1683,188614.562366814
1684,195777.02094577346
1685,200145.3626444895
1686,179095.16974292183
1687,191464.9148229526
1688,209121.6276560136
1689,211245.67002060974
1690,221786.43127689417
1691,209010.22730234778
1692,278846.56616281974
1693,192464.16275068768
1694,183080.7153947797
1695,166889.61825896124
1696,270688.46986611886
1697,165494.34388938907
1698,307261.3223361941
1699,315613.9531801479
1700,239180.316389348
1701,268370.5629497926
1702,252717.69679130393
1703,249528.17191281752
1704,281188.6272112839
1705,271056.603129891
1706,349809.8295095649
1707,220945.63338412705
1708,212568.3881761469
1709,272560.52427183103
1710,234148.02483356372
1711,282570.0647878243
1712,256298.66024258581
1713,276107.3559856616
1714,224663.07091499493
1715,217264.66943969822
1716,188630.4034149301
1717,195549.59792685357
1718,139910.11957082863
1719,222059.80035861162
1720,263451.9787973432
1721,185849.54569257738
1722,131669.67276041256
1723,170554.22758222697
1724,214829.8910786081
1725,240318.94909340923
1726,196935.35898992687
1727,156129.3477461827
1728,202641.86261477869
1729,165326.22580312402
1730,161896.65167318634
1731,135028.70854047872
1732,125822.6950061057
1733,104497.3001244773
1734,116123.0329665913
1735,150568.38344829413
1736,101095.6071198897
1737,283377.2593670782
1738,226257.85370059765
1739,263715.4384752008
1740,212953.59129616525
1741,202449.50898762338
1742,184219.09626264486
1743,197231.76209317206
1744,318189.7280176062
1745,222201.3721383725
1746,214692.70107866125
1747,218020.02556724916
1748,223998.6592031134
1749,158679.00301669876
1750,138820.2562672689
1751,263868.06357054703
1752,107114.29605603195
1753,154216.19892078545
1754,204286.75131071662
1755,179342.57535704924
1756,137518.5491847063
1757,111845.34668994072
1758,149854.48828905553
1759,158689.77256108425
1760,161780.17600480514
1761,165999.48765896598
1762,172409.7068049215
1763,184192.86769567546
1764,96828.90262327227
1765,176133.679189233
1766,181706.21482363145
1767,222781.15806680848
1768,140351.1897167177
1769,173081.88048772456
1770,173037.1160797855
1771,105468.32354601473
1772,132622.8194961727
1773,111132.20488459716
1774,135369.26539711107
1775,143149.235642181
1776,135444.4203099243
1777,117024.35455557861
1778,146302.2300615441
1779,128511.49832727126
1780,177072.42972315953
1781,115477.52089344204
1782,68007.88049503096
1783,139275.41650848347
1784,110080.06657295104
1785,132748.46428401227
1786,123822.20767941035
1787,176286.2815832129
1788,80369.49006350618
1789,106337.35220934765
1790,43200.69493915368
1791,202903.0550462649
1792,151292.0254369718
1793,136918.1585824145
1794,173536.43828049954
1795,135079.9734605871
1796,159739.46242410492
1797,144652.53938074864
1798,111561.74124302913
1799,94035.90343753569
1800,130531.66827112681
1801,115854.20222098829
1802,143045.81106314017
1803,157357.5058468677
1804,140472.27875406388
1805,149880.96200697997
1806,143676.24238367868
1807,165987.22378283332
1808,142106.03886476334
1809,116767.47090548987
1810,144560.63741771027
1811,119091.22208295495
1812,112765.85496239614
1813,123314.00616723107
1814,100562.58954740153
1815,27564.281809317763
1816,117056.91932644811
1817,129093.51638308028
1818,179429.91840369848
1819,141790.13292234868
1820,63666.58548393822
1821,136378.86822796252
1822,159522.00510037167
1823,58549.56371628202
1824,146341.0994376298
1825,137736.09988120443
1826,98425.0500022351
1827,78957.96049770288
1828,136598.96714915894
1829,151638.13014775212
1830,152768.654914564
1831,140592.7705910249
1832,67647.01490754151
1833,141781.20955739287
1834,130507.65960640332
1835,105264.23537773511
1836,126309.20456030517
1837,86517.74988851027
1838,93536.65325444192
1839,128500.76371583738
1840,140605.91613207158
1841,117484.11763255316
1842,102580.4883853501
1843,120408.04906642553
1844,146716.57100424846
1845,126921.64795031102
1846,149948.74716316652
1847,154606.20753266488
1848,36158.62760947761
1849,122162.86542045197
1850,111667.88916789717
1851,147429.51844943152
1852,130805.00783805037
1853,131900.63684712653
1854,176278.04954197735
1855,151348.16441657848
1856,223164.63882277103
1857,135066.67046339833
1858,145217.4438860395
1859,108520.6213026116
1860,158075.5404984592
1861,110360.92384913733
1862,296153.6879901347
1863,295269.4123547623
1864,295280.11628627323
1865,343669.39438459
1866,338934.5725923489
1867,233445.86086748447
1868,295635.09308399435
1869,222745.84999366384
1870,233604.87288721022
1871,258146.72027913947
1872,195260.74300426
1873,231314.48999749788
1874,139368.5601272846
1875,185023.14755347453
1876,186121.1064657938
1877,210197.734355898
1878,207733.2958118767
1879,120970.85594218737
1880,128427.18500699429
1881,241586.05631646235
1882,256054.36747199355
1883,192706.0591086063
1884,203219.48960993916
1885,236730.67897443357
1886,280428.8915887921
1887,229648.01440537302
1888,271225.03226666304
1889,177804.78140530048
1890,95371.89730806206
1891,133958.44861294923
1892,91229.68498889956
1893,121002.79007859819
1894,104028.38482049183
1895,124843.61615253228
1896,123638.33040509076
1897,112796.61279824498
1898,115665.27467899234
1899,157288.01263874513
1900,139262.60113120917
1901,151558.20946510579
1902,108047.6221155409
1903,201062.96507594443
1904,121614.67692390474
1905,189843.54344894597
1906,137871.09218740754
1907,207416.93718984607
1908,101602.8610809127
1909,146498.3384128014
1910,120318.43740773201
1911,185360.21130555414
1912,275160.65692965814
1913,158135.51525057398
1914,62008.029338651686
1915,304457.02620810724
1916,21091.39974175277
1917,252626.3107490947
1918,131874.02026305738
1919,175529.67050187464
1920,171127.64923396183
1921,358774.2312626835
1922,321676.2057630881
1923,233573.49378197046
1924,212386.2175828953
1925,222551.8304580599
1926,361824.9267733757
1927,131928.13964124717
1928,172859.81092470442
1929,113790.52791331243
1930,124268.6499138946
1931,149960.4748751407
1932,150156.8680389542
1933,169560.91735443927
1934,166473.9748030663
1935,171981.69443617278
1936,182902.37292025582
1937,180167.5008488305
1938,189589.66536376224
1939,229457.13756805408
1940,187869.57161394163
1941,168243.18436481163
1942,199518.53491754545
1943,214516.98485793913
1944,321540.0825442387
1945,344599.3210083624
1946,129987.87314271077
1947,257862.74722562934
1948,166942.32334774022
1949,262731.67730452813
1950,203728.952943706
1951,270998.42286282446
1952,223239.8304805003
1953,209449.31642539595
1954,190461.08052259608
1955,122275.51896748244
1956,327256.69649220764
1957,150473.35734874307
1958,288400.3814486404
1959,135879.8552128935
1960,105870.69598000485
1961,130675.98822950223
1962,90646.86315125326
1963,102320.03501600452
1964,92584.25632482284
1965,137868.79412468447
1966,137044.4377767286
1967,282494.15558067145
1968,367084.66296558693
1969,353427.5873801279
1970,350335.1346160524
1971,421871.49754984357
1972,350267.0520289564
1973,306672.6753536809
1974,323046.2903622789
1975,484911.9216061143
1976,269951.9333880231
1977,332516.6674727016
1978,304583.80252359534
1979,315611.67397353717
1980,191173.25445212872
1981,327533.9655605984
1982,220359.86622102786
1983,206582.45608240488
1984,186097.67551132495
1985,224433.30651779618
1986,217436.96564063692
1987,195428.74268064933
1988,192208.44036834425
1989,215399.83390455664
1990,233990.9457278421
1991,221064.58014423883
1992,235134.9517538703
1993,196280.873579635
1994,233133.45809656085
1995,183949.6973912124
1996,279476.31167008163
1997,305183.81690111925
1998,282769.06765519775
1999,274387.3703507557
2000,299249.2765212529
2001,304000.8937330995
2002,255228.30418900453
2003,264862.93342565926
2004,296598.4156925437
2005,243761.78208194493
2006,220911.8041399563
2007,263689.56898362126
2008,236183.37559868378
2009,207784.41829249501
2010,217306.44886126957
2011,152234.92658521113
2012,191924.1213690043
2013,185099.1769155729
2014,200659.0185641258
2015,207100.12628346594
2016,202985.18316275004
2017,213019.40759969671
2018,103244.36733618187
2019,137882.45979385352
2020,86014.27300593694
2021,93737.80376399634
2022,184404.34689579083
2023,154094.20843781257
2024,293738.8990092982
2025,339008.10271407914
2026,184527.53321874974
2027,170472.04361575743
2028,166430.522295076
2029,180652.03504472942
2030,280679.0505664469
2031,247155.94966655847
2032,264599.06383200636
2033,263046.0393685331
2034,186852.89486744843
2035,214339.03689757007
2036,228322.75402742455
2037,233904.63080877182
2038,328882.1858652222
2039,224230.53927568923
2040,333599.8254235935
2041,293128.691435414
2042,211830.91786627745
2043,172191.61663795734
2044,174767.15848698898
2045,198736.93911955348
2046,128931.67628508684
2047,133041.5589629326
2048,153812.93641411146
2049,131408.50567265844
2050,185218.94395174325
2051,117326.09221070242
2052,126699.9859741758
2053,146554.76046091487
2054,97389.6228660678
2055,165468.662277025
2056,160121.58843972854
2057,102185.70169349032
2058,208356.88963515376
2059,130024.77977792337
2060,182181.5231334372
2061,174873.1148397099
2062,111630.52903446014
2063,118610.6355937525
2064,120272.65391388774
2065,144119.47418845765
2066,171352.9828005897
2067,112287.76550641173
2068,128765.6043481403
2069,85259.20413635421
2070,115557.87879865634
2071,83898.27022614668
2072,155176.62088277953
2073,128293.27945809514
2074,177618.94515027775
2075,145635.39127079042
2076,128065.3854988389
2077,149608.53576954134
2078,112430.50980188599
2079,143456.36349527218
2080,119503.2058548468
2081,123125.77934781974
2082,118875.57878410054
2083,149184.85058387386
2084,94596.05947821785
2085,107660.9882499766
2086,125571.47156875895
2087,128824.94144781091
2088,93761.8577338059
2089,83348.5018337919
2090,137659.90184843628
2091,74068.92544236657
2092,139300.2932445794
2093,171408.20146954112
2094,129228.71658443421
2095,135686.41159749584
2096,96802.21697971004
2097,106330.6880643674
2098,146517.8230202229
2099,26861.353088016505
2100,51863.23535225715
2101,121509.11815924483
2102,137678.51063809515
2103,91719.7861666872
2104,133566.7193236802
2105,145929.7633444799
2106,49303.6601335883
2107,192924.49763822224
2108,132137.7492825655
2109,98032.8986722802
2110,101495.54990783375
2111,178205.26531644835
2112,130162.05879492947
2113,123315.72321896505
2114,124535.84372389177
2115,157848.82851925067
2116,89938.3776823954
2117,127048.281623394
2118,117699.14370880701
2119,112801.61457934679
2120,136001.04479191004
2121,73639.39084806177
2122,93408.32954924961
2123,78358.25900168071
2124,166283.96983890765
2125,135384.06737706118
2126,152427.892293879
2127,149710.0679901875
2128,155925.41732024477
2129,94648.6732647171
2130,125093.68213914573
2131,132279.03077562485
2132,115184.0443586951
2133,116969.31847432267
2134,132375.27142271388
2135,116365.66829326795
2136,37177.917181295925
2137,106801.45887916337
2138,161963.85404361977
2139,156302.5699192995
2140,138301.58966354065
2141,167437.87885801744
2142,124163.67805594357
2143,146747.02983885555
2144,101273.47496396565
2145,143555.37901939458
2146,164722.95925721776
2147,147095.31201027642
2148,150419.02491833555
2149,165955.9860340368
2150,223863.19237215602
2151,134571.05116605927
2152,184644.21723474417
2153,193176.72245767288
2154,104302.03093784576
2155,129238.10172751639
2156,270341.69682099024
2157,240051.82557934633
2158,242522.8192503212
2159,232504.71912467742
2160,196917.8977585247
2161,256242.01751303562
2162,356162.6764290413
2163,361327.26176497573
2164,249637.61754045793
2165,197616.0960635313
2166,160239.558636615
2167,210987.63994517253
2168,191388.50515223626
2169,198328.8405143114
2170,208078.17862132256
2171,164437.27427631285
2172,141072.7708646999
2173,163740.44783578132
2174,224352.19519349578
2175,273109.13202157506
2176,286719.7313620366
2177,236364.80827231362
2178,225470.27977396565
2179,147578.71930836717
2180,184072.46352483
2181,201957.35983570135
2182,224403.02351314278
2183,201719.09297583188
2184,122472.96383542696
2185,135195.81052728614
2186,151845.90566446906
2187,167189.7876049687
2188,167262.9405178504
2189,311684.2780382258
2190,63933.37249135837
2191,54172.00705753325
2192,71548.15822282794
2193,124688.25546270696
2194,101442.52057776687
2195,105230.91598304117
2196,104743.06357480172
2197,116534.38390043256
2198,157517.2158687759
2199,190225.4083220943
2200,127100.39477168693
2201,137816.76277823868
2202,214611.89992969873
2203,114603.36331481911
2204,158725.2867708095
2205,102400.96846008819
2206,125614.93992265454
2207,213607.62033143116
2208,223294.79785210168
2209,179206.82179696643
2210,114947.8126483371
2211,112517.256622318
2212,133103.96030695102
2213,112635.93710139999
2214,149689.1062799
2215,92827.8986490012
2216,148417.38471176667
2217,88715.86197506491
2218,96841.20382836857
2219,98061.12179060193
2220,59862.33621658728
2221,304886.3549784543
2222,274445.6441530658
2223,291115.3509219759
2224,223334.88554515707
2225,114164.3614764135
2226,177990.21045219147
2227,227302.19738548278
2228,283691.79369770404
2229,244247.23451973655
2230,150390.8652903749
2231,223896.23573377315
2232,184487.17192288238
2233,197943.89171282534
2234,269962.9627682871
2235,240706.68543149106
2236,253985.7679144297
2237,308402.0054300457
2238,193775.4774772945
2239,143112.93242307118
2240,157525.0313013491
2241,150255.13685238385
2242,118576.85799308988
2243,124118.82757053274
2244,101360.14981136046
2245,94483.50740323425
2246,135746.7162549197
2247,112834.59936125
2248,105577.07362229918
2249,121352.10368567659
2250,127181.1348584501
2251,87592.37174443912
2252,177876.95583351882
2253,150356.55729703623
2254,178908.77513400506
2255,193752.51502261573
2256,192860.74586483877
2257,199640.73491062172
2258,176919.44314008817
2259,177803.2611260119
2260,130949.22782018443
2261,198228.5365030077
2262,199538.83767463075
2263,353556.191969904
2264,402364.73293380055
2265,151442.10813651845
2266,268168.35688242054
2267,310455.54318380996
2268,363769.9175423571
2269,177961.9153281785
2270,208338.3370619276
2271,227132.58440580993
2272,269394.8879295099
2273,174609.26970684732
2274,179928.89303164015
2275,155733.91808916448
2276,200461.50926643884
2277,183954.4750817251
2278,150747.21065353317
2279,125983.42823965492
2280,103631.44139161985
2281,173131.5964018015
2282,183090.25702765613
2283,111248.42529852927
2284,123572.27982565999
2285,130662.54119835992
2286,122668.86327469308
2287,354025.92342832347
2288,272405.93484521407
2289,293391.6064950334
2290,378064.43762043794
2291,326150.5152724128
2292,383205.2427627932
2293,401001.18995010096
2294,347920.56597853114
2295,415915.98707251623
2296,236235.99825756805
2297,344656.2113066452
2298,343127.4897347479
2299,342346.0466127207
2300,294486.05985331
2301,324600.3268409425
2302,245684.48669392074
2303,244467.63677798264
2304,234817.03543135367
2305,206312.52485536196
2306,203639.7192045771
2307,216565.44450346456
2308,219165.96623848
2309,295672.2357697807
2310,211021.11462132185
2311,213722.18612165964
2312,190838.38045386033
2313,185324.37628607295
2314,193505.39121000195
2315,192702.15823040466
2316,219894.15015182196
2317,193260.0678488544
2318,198626.25469086674
2319,200310.93848531338
2320,190227.94981521665
2321,242303.98052162264
2322,205203.31104706094
2323,192261.82759091555
2324,208761.695742619
2325,222447.48847614165
2326,195822.97416623455
2327,216021.48794624227
2328,237461.35050016193
2329,187831.07780403347
2330,178486.5972373662
2331,315072.06416539464
2332,347414.49421388237
2333,294512.23387699935
2334,253241.11065397976
2335,274813.98054551677
2336,281039.8652550305
2337,195953.22483960568
2338,254738.98003922455
2339,239040.97761334036
2340,384386.4599065586
2341,209848.1093564708
2342,247012.00571263226
2343,234761.78963416204
2344,230003.8807354404
2345,232977.6074346003
2346,215850.7899381839
2347,199085.28751287464
2348,251044.48113991338
2349,184282.3795899194
2350,320188.3574893137
2351,271468.1352194348
2352,260216.29603863222
2353,257665.227339421
2354,136368.6739476589
2355,153500.27539079328
2356,174668.8030937225
2357,207263.76167868852
2358,204820.67968390236
2359,114465.35075287864
2360,129552.42342503997
2361,143213.66672504152
2362,264300.25429643557
2363,160140.24878724414
2364,190959.2887610136
2365,236500.62223635783
2366,209919.39019789844
2367,228109.092480899
2368,208398.21294639172
2369,210979.59600741783
2370,177254.13577854057
2371,169629.13012617856
2372,211060.01245521364
2373,307163.09011473856
2374,301166.6568045969
2375,238459.27100353834
2376,288225.6260381995
2377,316530.08694120334
2378,152873.11509340716
2379,210673.5696684998
2380,167965.85037253558
2381,178117.51850501605
2382,225031.85509601719
2383,201101.45980403136
2384,248866.50532567798
2385,170703.11759894557
2386,142099.28664047172
2387,130230.08154718648
2388,120784.87284879509
2389,121479.13370811939
2390,157803.4690482568
2391,132370.93878740753
2392,109789.42826464109
2393,178404.8235682841
2394,120876.45866518596
2395,203466.40240332036
2396,144188.12991588475
2397,214234.9606693922
2398,115959.92213684187
2399,61076.26974846766
2400,63885.57793978229
2401,127380.95429021132
2402,143956.8880851068
2403,128739.40802602185
2404,148710.4054642041
2405,167034.5087901827
2406,146620.13483983598
2407,132912.96855601715
2408,157008.36742975278
2409,112794.25819530681
2410,187022.5035616138
2411,101764.57722166419
2412,153414.8452254993
2413,119679.76377009333
2414,155126.42973708332
2415,128601.56602572754
2416,133397.30158538336
2417,127447.8807530306
2418,124666.38193481992
2419,137757.3451098075
2420,112674.31927133893
2421,130144.7116168476
2422,90203.2415650257
2423,135948.54945567757
2424,140054.19988030713
2425,188146.8993358611
2426,129651.20927921386
2427,128726.54257209087
2428,178148.91509239812
2429,107521.15415595466
2430,126241.0792617898
2431,88558.45096747583
2432,140477.91567459964
2433,137552.60871891555
2434,131757.31191580073
2435,146842.88967993954
2436,120480.06285474729
2437,101684.87737949874
2438,113712.40919192164
2439,105255.21478736616
2440,131473.5416819101
2441,131723.92872177757
2442,100457.11472209974
2443,146377.87775255326
2444,131585.2148527117
2445,111474.69226053648
2446,130359.83337551821
2447,211581.6223606399
2448,142778.19356673938
2449,118042.82487632328
2450,162811.77169970056
2451,111447.16083336301
2452,191540.48066334525
2453,95714.68943272292
2454,101708.26026529475
2455,131942.8245600125
2456,169223.50553749298
2457,129611.20323404256
2458,118533.09186894441
2459,101634.00100341247
2460,152695.7791113542
2461,124018.44511749124
2462,125388.34077164117
2463,142297.5551698213
2464,164372.61318332242
2465,138014.40070426167
2466,134288.43710189272
2467,163112.66834771313
2468,93329.74712299317
2469,86672.78517507942
2470,189074.03185479756
2471,211129.315288498
2472,161930.22350122506
2473,113402.67693649541
2474,71430.50292055088
2475,216777.64948043803
2476,104061.82986278209
2477,110471.60531809845
2478,150152.80823125533
2479,104336.74507399817
2480,144848.61552182393
2481,136479.0083633932
2482,133892.43557569868
2483,101429.4831816823
2484,136296.45519086166
2485,132992.06910887506
2486,143803.44258855464
2487,188600.182408367
2488,184148.6304283904
2489,152597.3889846934
2490,146351.69760231144
2491,119681.69109741255
2492,190889.2196831443
2493,161351.40510650986
2494,151638.74320289312
2495,76652.96541500418
2496,236308.7636279965
2497,156784.05300556688
2498,89265.83764160326
2499,86035.51101783512
2500,109644.23613166437
2501,148609.48098441045
2502,147017.2367209604
2503,106974.64091194945
2504,170381.38194307144
2505,230161.9737870299
2506,264740.84214956145
2507,280898.35954749276
2508,265188.51778813027
2509,225117.71991198842
2510,221002.98725941853
2511,184777.2050043664
2512,207468.60694344755
2513,244423.57904228166
2514,316210.9350190979
2515,141557.59940305998
2516,178593.0627099494
2517,133859.65202536253
2518,150787.78485937946
2519,220311.1401499317
2520,217179.58206735068
2521,196364.19873971335
2522,226908.85572602443
2523,119346.12246576097
2524,136737.33465510182
2525,129846.06198905065
2526,142763.82207340206
2527,123362.62712619215
2528,122894.77516958228
2529,152063.4378364557
2530,123182.14815235074
2531,234969.2398232057
2532,224973.54751549632
2533,206008.48880771064
2534,249123.2579997293
2535,269049.69569223054
2536,234007.26976597292
2537,239791.47636591533
2538,192775.29702222446
2539,205745.3137472844
2540,187850.69192933274
2541,195833.91963489068
2542,170472.29759941594
2543,105211.51006771438
2544,115333.62902985286
2545,147294.33434347803
2546,132892.14005580154
2547,154455.03017805278
2548,164046.19970500906
2549,151559.80118653335
2550,563577.7646720621
2551,147374.67764195608
2552,138340.42099863006
2553,75863.79241806566
2554,72984.8789258158
2555,105210.48580396234
2556,83732.47624203336
2557,97785.60018708918
2558,132902.14847860154
2559,119109.70975053438
2560,142028.83641975577
2561,145275.87925027445
2562,133904.68300975795
2563,124946.17945931474
2564,185957.67513115512
2565,121656.18199778715
2566,136180.3743702977
2567,100258.58211656468
2568,166489.90715574037
2569,207214.52958357852
2570,116750.03759301489
2571,166138.27653877664
2572,162660.3427994856
2573,199112.50680024602
2574,313938.69990772405
2575,149956.18704222777
2576,129811.51834042947
2577,157401.03378620383
2578,86786.39913275838
2579,10375.67583441548
2580,93948.64868457307
2581,115117.5960893525
2582,150211.38061576156
2583,268794.2348777083
2584,183421.62421330082
2585,196705.36888057127
2586,218331.51522999833
2587,204043.66350412398
2588,142179.7879544426
2589,160129.76983950607
2590,228581.04010205233
2591,263799.4817736594
2592,216290.56153619528
2593,268858.87246201053
2594,195906.15941831464
2595,229795.89763219602
2596,313481.50059055723
2597,204626.91033197864
2598,289905.32486997463
2599,329188.95184260723
2600,157867.53836036724
2601,146831.50031362433
2602,61435.78998987295
2603,89023.56596684351
2604,65576.72001512826
2605,61898.20859387063
2606,153976.22439531126
2607,224445.5078144811
2608,198070.49034167855
2609,174646.80361633463
2610,98607.47869681951
2611,125050.3137043693
2612,161753.28108744096
2613,139802.21843746438
2614,109227.86174783861
2615,173213.39635500294
2616,166637.09037691326
2617,183713.2387142402
2618,248223.14557186415
2619,200799.65375584393
2620,175784.84643588256
2621,179681.30202493636
2622,186700.8240568239
2623,227003.93653213658
2624,283041.7055146825
2625,257124.24068023748
2626,181176.38596337178
2627,164910.1819991966
2628,386583.80513135536
2629,424795.7657721118
2630,321690.82242718135
2631,414944.20993762003
2632,366173.0733293137
2633,268810.054545458
2634,367710.1479407244
2635,168590.05034460925
2636,177982.88321315876
2637,209375.40549750166
2638,271583.5224413225
2639,182928.73416041344
2640,153629.68646269786
2641,94961.7635482683
2642,183902.56585516193
2643,106387.17594309925
2644,109833.45774017967
2645,106402.00819443818
2646,94061.41962202534
2647,104807.23892901541
2648,140528.92374042672
2649,155948.89224492764
2650,125836.4619643463
2651,136431.33497227257
2652,357348.1885457504
2653,249740.32130376674
2654,246406.56110869133
2655,368735.89655875636
2656,328431.2227287066
2657,333511.51264643477
2658,301494.4452986101
2659,300322.5850623431
2660,343705.9371405617
2661,320318.2528855743
2662,352821.721726374
2663,268597.5498009879
2664,288174.6404511008
2665,312921.36397710774
2666,278348.6437311323
2667,193442.9415179615
2668,199412.4902692737
2669,197504.99311594566
2670,284733.06056962983
2671,203689.44438825123
2672,205074.31744878524
2673,203946.54331774177
2674,207131.88125413976
2675,175008.4515766878
2676,217814.15050930547
2677,204216.29235469102
2678,257766.29418846295
2679,271023.4057039343
2680,270139.5005945417
2681,376802.6556644746
2682,305972.89737910265
2683,427889.4676999742
2684,299303.82505851204
2685,314774.27274976997
2686,255478.45290860365
2687,268660.95293194306
2688,223092.39422732888
2689,213039.5292132487
2690,354003.5521275892
2691,196895.71310203645
2692,140724.8997716973
2693,212603.7207389457
2694,149745.55127819424
2695,211913.4654539064
2696,201189.15721763513
2697,177750.22643271607
2698,223651.73104520992
2699,176799.85525653424
2700,159680.4991854446
2701,176318.35030380666
2702,124895.08439595043
2703,151657.93937609968
2704,143464.1287607592
2705,105304.37382993131
2706,107270.26854376972
2707,143333.9797305605
2708,114938.34530146682
2709,112452.65362152382
2710,122938.51475701336
2711,288939.37308657716
2712,347466.8006213757
2713,177702.64671532897
2714,163830.87718741695
2715,178014.96418002708
2716,156412.33278610703
2717,197331.24661937117
2718,227363.25542226963
2719,155359.7592600999
2720,201870.66531537863
2721,132911.91925310664
2722,171657.23140345834
2723,177767.00843137148
2724,123638.46708672377
2725,128880.88778403349
2726,125449.67823283956
2727,151444.45120354643
2728,195299.04521463386
2729,142154.60946338222
2730,136309.78116486868
2731,132057.9039515651
2732,123597.41642710223
2733,149376.86925998674
2734,137453.35867531243
